id,num_of_passes,diffTime,average
296,100,3315,3162
297,100,3225,3163
298,100,3255,3163
299,100,3180,3163
300,100,3271,3163
301,100,3150,3163
302,100,3241,3164
303,100,3225,3164
304,100,3165,3164
305,100,3211,3164
306,100,3195,3164
307,100,3256,3164
308,100,3225,3165
309,100,3375,3165
310,100,3315,3166
311,100,3240,3166
312,100,3196,3166
313,100,3210,3166
314,100,3256,3166
315,100,3195,3167
316,100,3225,3167
317,100,3256,3167
318,100,3240,3167
319,100,3256,3168
320,100,3210,3168
321,100,3225,3168
322,100,3375,3168
323,100,3285,3169
324,100,3226,3169
325,100,3195,3169
326,100,3241,3169
327,100,3270,3170
328,100,3240,3170
329,100,3451,3171
330,100,3225,3171
331,100,3211,3171
332,100,3210,3171
333,100,3210,3171
334,100,3180,3171
335,100,3195,3171
336,100,3226,3171
337,100,3300,3172
338,100,3286,3172
339,100,3270,3172
340,100,3180,3172
341,100,3211,3173
342,100,3165,3173
343,100,3316,3173
344,100,3165,3173
345,100,3150,3173
346,100,3195,3173
347,100,3210,3173
348,100,3301,3173
349,100,3225,3174
350,100,3421,3174
351,100,3330,3175
352,100,3150,3175
353,100,3241,3175
354,100,3195,3175
355,100,3241,3175
356,100,3270,3175
357,100,3195,3175
358,100,3180,3175
359,100,3210,3175
360,100,3181,3176
361,100,3195,3176
362,100,3256,3176
363,100,3090,3176
364,100,3195,3176
365,100,3181,3176
366,100,3195,3176
367,100,3226,3176
368,100,3195,3176
369,100,3270,3176
370,100,3361,3177
371,100,3420,3177
372,100,3286,3178
373,100,3180,3178
374,100,3226,3178
375,100,3135,3178
376,100,3210,3178
377,100,3121,3177
378,100,3195,3178
379,100,3121,3177
380,100,3195,3177
381,100,3180,3177
382,100,3166,3177
383,100,3225,3178
384,100,3181,3178
385,100,3270,3178
386,100,3180,3178
387,100,3225,3178
388,100,3270,3178
389,100,3166,3178
390,100,3360,3179
391,100,3301,3179
392,100,3345,3179
393,100,3180,3179
394,100,3181,3179
395,100,3180,3179
396,100,3136,3179
397,100,3165,3179
398,100,3165,3179
399,100,3181,3179
400,100,3195,3179
401,100,3211,3179
402,100,3195,3179
403,100,3285,3180
404,100,3195,3180
405,100,3270,3180
406,100,3211,3180
407,100,3255,3180
408,100,3196,3180
409,100,3270,3180
410,100,3150,3180
411,100,3286,3180
412,100,3240,3181
413,100,3181,3181
414,100,3165,3181
415,100,3135,3180
416,100,3135,3180
417,100,3180,3180
418,100,3196,3180
419,100,3225,3181
420,100,3256,3181
421,100,3210,3181
422,100,3240,3181
423,100,3151,3181
424,100,3180,3181
425,100,3271,3181
426,100,3285,3181
427,100,3225,3181
428,100,3121,3181
429,100,3180,3181
430,100,3181,3181
431,100,3255,3181
432,100,3241,3182
433,100,3405,3182
434,100,3210,3182
435,100,3181,3182
436,100,3210,3182
437,100,3181,3182
438,100,3270,3182
439,100,3180,3182
440,100,3226,3182
441,100,3270,3183
442,100,3196,3183
443,100,3225,3183
444,100,3180,3183
445,100,3225,3183
446,100,3240,3183
447,100,3181,3183
448,100,3120,3183
449,100,3121,3183
450,100,3120,3183
451,100,3045,3182
452,100,3241,3182
453,100,3300,3183
454,100,3316,3183
455,100,3165,3183
456,100,3135,3183
457,100,3136,3183
458,100,3120,3183
459,100,3076,3182
460,100,3210,3182
461,100,3195,3182
462,100,3210,3182
463,100,3210,3183
464,100,3151,3182
465,100,3135,3182
466,100,3136,3182
467,100,3150,3182
468,100,3210,3182
469,100,3181,3182
470,100,3135,3182
471,100,3226,3182
472,100,3180,3182
473,100,3195,3182
474,100,3376,3183
475,100,3135,3183
476,100,3106,3182
477,100,3105,3182
478,100,3180,3182
479,100,3150,3182
480,100,3225,3182
481,100,3136,3182
482,100,3225,3182
483,100,3181,3182
484,100,3180,3182
485,100,3105,3182
486,100,3181,3182
487,100,3150,3182
488,100,3196,3182
489,100,3165,3182
490,100,3195,3182
491,100,3151,3182
492,100,3060,3182
493,100,3181,3182
494,100,3225,3182
495,100,3165,3182
496,100,3150,3182
497,100,3150,3182
498,100,3271,3182
499,100,3180,3182
500,100,3211,3182
501,100,3240,3182
502,100,3195,3182
503,100,3196,3182
504,100,3225,3182
505,100,3181,3182
506,100,3225,3182
507,100,3135,3182
508,100,3241,3182
509,100,3135,3182
510,100,3106,3182
511,100,3090,3182
512,100,3135,3182
513,100,3105,3182
514,100,3195,3182
515,100,3256,3182
516,100,3525,3182
517,100,3121,3182
518,100,3165,3182
519,100,3150,3182
520,100,3241,3182
521,100,3210,3182
522,100,3211,3182
523,100,3180,3182
524,100,3270,3183
525,100,3180,3183
526,100,3240,3183
527,100,3106,3182
528,100,3105,3182
529,100,3120,3182
530,100,3105,3182
531,100,3120,3182
532,100,3241,3182
533,100,3135,3182
534,100,3151,3182
535,100,3195,3182
536,100,3195,3182
537,100,3271,3182
538,100,3165,3182
539,100,3256,3182
540,100,3180,3182
541,100,3090,3182
542,100,3301,3182
543,100,3135,3182
544,100,3121,3182
545,100,3120,3182
546,100,3150,3182
547,100,3045,3182
548,100,3135,3182
549,100,3181,3182
550,100,3255,3182
551,100,3181,3182
552,100,3165,3182
553,100,3195,3182
554,100,3166,3182
555,100,3135,3182
556,100,3211,3182
557,100,3375,3182
558,100,3255,3182
559,100,3120,3182
560,100,3150,3182
561,100,3151,3182
562,100,3165,3182
563,100,3121,3182
564,100,3105,3182
565,100,3105,3181
566,100,3151,3181
567,100,3165,3181
568,100,3196,3181
569,100,3120,3181
570,100,3255,3181
571,100,3331,3182
572,100,3195,3182
573,100,3211,3182
574,100,3180,3182
575,100,3105,3182
576,100,3256,3182
577,100,3165,3182
578,100,3361,3182
579,100,3180,3182
580,100,3211,3182
581,100,3090,3182
582,100,3150,3182
583,100,3106,3182
584,100,3180,3182
585,100,3226,3182
586,100,3195,3182
587,100,3240,3182
588,100,3181,3182
589,100,3120,3182
590,100,3166,3182
591,100,3135,3182
592,100,3285,3182
593,100,3150,3182
594,100,3180,3182
595,100,3181,3182
596,100,3135,3182
597,100,3121,3182
598,100,3180,3182
599,100,3375,3182
600,100,3151,3182
601,100,3135,3182
602,100,3136,3182
603,100,3195,3182
604,100,3195,3182
605,100,3301,3182
606,100,3165,3182
607,100,3151,3182
608,100,3195,3182
609,100,3135,3182
610,100,3120,3182
611,100,3120,3182
612,100,3226,3182
613,100,3165,3182
614,100,3226,3182
615,100,3060,3182
616,100,3150,3181
617,100,3151,3181
618,100,3165,3181
619,100,3391,3182
620,100,3180,3182
621,100,3165,3182
622,100,3151,3182
623,100,3165,3182
624,100,3196,3182
625,100,3120,3182
626,100,3150,3182
627,100,3075,3181
628,100,3150,3181
629,100,3181,3181
630,100,3240,3181
631,100,3121,3181
632,100,3195,3181
633,100,3285,3181
634,100,3211,3182
635,100,3150,3181
636,100,3166,3181
637,100,3150,3181
638,100,3135,3181
639,100,3346,3182
640,100,3300,3182
641,100,3286,3182
642,100,3135,3182
643,100,3075,3182
644,100,3090,3182
645,100,3075,3181
646,100,3136,3181
647,100,3075,3181
648,100,3226,3181
649,100,3135,3181
650,100,3225,3181
651,100,3211,3181
652,100,3195,3181
653,100,3196,3181
654,100,3165,3181
655,100,3255,3181
656,100,3121,3181
657,100,3210,3181
658,100,3151,3181
659,100,3180,3181
660,100,3255,3181
661,100,3150,3181
662,100,3165,3181
663,100,3031,3181
664,100,3105,3181
665,100,3105,3181
666,100,3120,3181
667,100,3255,3181
668,100,3151,3181
669,100,3165,3181
670,100,3151,3181
671,100,3210,3181
672,100,3165,3181
673,100,3181,3181
674,100,3300,3181
675,100,3316,3181
676,100,3180,3181
677,100,3165,3181
678,100,3120,3181
679,100,3105,3181
680,100,3091,3181
681,100,3105,3181
682,100,3120,3181
683,100,3150,3181
684,100,3090,3180
685,100,3151,3180
686,100,3135,3180
687,100,3181,3180
688,100,3210,3180
689,100,3195,3180
690,100,3211,3180
691,100,3225,3180
692,100,3241,3181
693,100,3150,3181
694,100,3210,3181
695,100,3136,3180
696,100,3195,3181
697,100,3151,3180
698,100,3180,3180
699,100,3090,3180
700,100,3030,3180
701,100,3195,3180
702,100,3136,3180
703,100,3285,3180
704,100,3136,3180
705,100,3075,3180
706,100,3195,3180
707,100,3151,3180
708,100,3195,3180
709,100,3241,3180
710,100,3210,3180
711,100,3180,3180
712,100,3136,3180
713,100,3150,3180
714,100,3136,3180
715,100,3120,3180
716,100,3060,3180
717,100,3225,3180
718,100,3090,3180
719,100,3106,3180
720,100,3135,3179
721,100,3121,3179
722,100,3240,3179
723,100,3390,3180
724,100,3331,3180
725,100,3150,3180
726,100,3166,3180
727,100,3120,3180
728,100,3135,3180
729,100,3151,3180
730,100,3135,3180
731,100,3151,3180
732,100,3045,3179
733,100,3075,3179
734,100,3091,3179
735,100,3090,3179
736,100,3151,3179
737,100,3120,3179
738,100,3225,3179
739,100,3195,3179
740,100,3135,3179
741,100,3166,3179
742,100,3210,3179
743,100,3211,3179
744,100,3270,3179
745,100,3255,3179
746,100,3166,3179
747,100,3165,3179
748,100,3091,3179
749,100,3105,3179
750,100,3045,3179
751,100,3106,3179
752,100,3045,3179
753,100,3121,3178
754,100,3165,3178
755,100,3165,3178
756,100,3210,3178
757,100,3300,3179
758,100,3226,3179
759,100,3225,3179
760,100,3181,3179
761,100,3165,3179
762,100,3180,3179
763,100,3136,3179
764,100,3180,3179
765,100,3076,3179
766,100,3165,3179
767,100,3150,3178
768,100,3031,3178
769,100,3135,3178
770,100,3181,3178
771,100,3120,3178
772,100,3105,3178
773,100,3121,3178
774,100,3210,3178
775,100,3286,3178
776,100,3225,3178
777,100,3256,3178
778,100,3210,3178
779,100,3150,3178
780,100,3211,3178
781,100,3090,3178
782,100,3136,3178
783,100,3075,3178
784,100,3090,3178
785,100,3091,3178
786,100,3150,3178
787,100,3106,3178
788,100,3135,3178
789,100,3105,3178
790,100,3121,3178
791,100,3090,3177
792,100,3241,3177
793,100,3120,3177
794,100,3270,3178
795,100,3195,3178
796,100,3225,3178
797,100,3136,3178
798,100,3195,3178
799,100,3166,3178
800,100,3180,3178
801,100,3120,3177
802,100,3166,3177
803,100,3150,3177
804,100,3181,3177
805,100,3150,3177
806,100,3105,3177
807,100,3121,3177
808,100,3135,3177
809,100,3166,3177
810,100,3150,3177
811,100,3180,3177
812,100,3255,3177
813,100,3150,3177
814,100,3181,3177
815,100,3180,3177
816,100,3151,3177
817,100,3165,3177
818,100,3120,3177
819,100,3241,3177
820,100,3135,3177
821,100,3166,3177
822,100,3105,3177
823,100,3180,3177
824,100,3136,3177
825,100,3165,3177
826,100,3151,3177
827,100,3120,3177
828,100,3150,3177
829,100,3226,3177
830,100,3180,3177
831,100,3166,3177
832,100,3105,3177
833,100,3165,3177
834,100,3075,3177
835,100,3105,3177
836,100,3166,3177
837,100,3165,3177
838,100,3106,3176
839,100,3165,3176
840,100,3210,3176
841,100,3211,3177
842,100,3150,3176
843,100,3181,3176
844,100,3180,3176
845,100,3195,3177
846,100,3211,3177
847,100,3180,3177
848,100,3211,3177
849,100,3135,3177
850,100,3075,3176
851,100,3090,3176
852,100,3075,3176
853,100,3046,3176
854,100,3060,3176
855,100,3045,3176
856,100,3210,3176
857,100,3150,3176
858,100,3196,3176
859,100,3180,3176
860,100,3211,3176
861,100,3090,3176
862,100,3255,3176
863,100,3196,3176
864,100,3270,3176
865,100,3151,3176
866,100,3165,3176
867,100,3120,3176
868,100,3121,3176
869,100,3090,3176
870,100,3136,3176
871,100,3045,3175
872,100,3135,3175
873,100,3045,3175
874,100,3150,3175
875,100,3076,3175
876,100,3165,3175
877,100,3166,3175
878,100,3150,3175
879,100,3240,3175
880,100,3211,3175
881,100,3270,3175
882,100,3256,3175
883,100,3255,3175
884,100,3120,3175
885,100,3256,3176
886,100,3165,3176
887,100,3181,3176
888,100,3255,3176
889,100,3240,3176
890,100,3315,3176
891,100,3210,3176
892,100,3286,3176
893,100,3270,3176
894,100,3421,3176
895,100,3225,3176
896,100,3300,3177
897,100,3286,3177
898,100,3360,3177
899,100,3241,3177
900,100,3375,3177
901,100,3376,3177
902,100,3315,3178
903,100,3300,3178
904,100,3391,3178
905,100,3300,3178
906,100,3316,3178
907,100,3270,3178
908,100,3360,3179
909,100,3315,3179
910,100,3255,3179
911,100,3346,3179
912,100,3255,3179
913,100,3211,3179
914,100,3345,3179
915,100,3270,3179
916,100,3331,3179
917,100,3285,3180
918,100,3331,3180
919,100,3390,3180
920,100,3196,3180
921,100,3330,3180
922,100,3300,3180
923,100,3286,3180
924,100,3405,3181
925,100,3316,3181
926,100,3315,3181
927,100,3345,3181
928,100,3255,3181
929,100,3240,3181
930,100,3241,3181
931,100,3195,3181
932,100,3241,3181
933,100,3135,3181
934,100,3150,3181
935,100,3181,3181
936,100,3105,3181
937,100,3196,3181
938,100,3105,3181
939,100,3090,3181
940,100,3151,3181
941,100,3105,3181
942,100,3181,3181
943,100,3180,3181
944,100,3225,3181
945,100,3195,3181
946,100,3225,3181
947,100,3091,3181
948,100,3120,3181
949,100,3106,3181
950,100,3135,3181
951,100,3210,3181
952,100,3151,3181
953,100,3105,3181
954,100,3166,3181
955,100,3195,3181
956,100,3210,3181
957,100,3091,3181
958,100,3135,3181
959,100,3106,3181
960,100,3165,3180
961,100,3120,3180
962,100,3151,3180
963,100,3165,3180
964,100,3106,3180
965,100,3195,3180
966,100,3135,3180
967,100,3120,3180
968,100,3120,3180
969,100,3181,3180
970,100,3105,3180
971,100,3121,3180
972,100,3135,3180
973,100,3165,3180
974,100,3211,3180
975,100,3135,3180
976,100,3091,3180
977,100,3150,3180
978,100,3135,3180
979,100,3181,3180
980,100,3135,3180
981,100,3181,3180
982,100,3165,3180
983,100,3135,3180
984,100,3165,3180
985,100,3180,3180
986,100,3166,3180
987,100,3180,3180
988,100,3091,3180
989,100,3180,3180
990,100,3165,3180
991,100,3151,3179
992,100,3135,3179
993,100,3211,3179
994,100,3120,3179
995,100,3105,3179
996,100,3121,3179
997,100,3180,3179
998,100,3181,3179
999,100,3150,3179
1000,100,3150,3179
1001,100,3196,3179
1002,100,3090,3179
1003,100,3136,3179
1004,100,3180,3179
1005,100,3135,3179
1006,100,3195,3179
1007,100,3120,3179
1008,100,3196,3179
1009,100,3150,3179
1010,100,3196,3179
1011,100,3135,3179
1012,100,3225,3179
1013,100,3136,3179
1014,100,3120,3179
1015,100,3076,3179
1016,100,3120,3179
1017,100,3060,3179
1018,100,3091,3179
1019,100,3060,3178
1020,100,3181,3178
1021,100,3120,3178
1022,100,3150,3178
1023,100,3211,3178
1024,100,3210,3178
1025,100,3196,3178
1026,100,3195,3178
1027,100,3211,3178
1028,100,3285,3179
1029,100,3180,3179
1030,100,3241,3179
1031,100,3090,3179
1032,100,3196,3179
1033,100,3075,3178
1034,100,3120,3178
1035,100,3076,3178
1036,100,3090,3178
1037,100,3076,3178
1038,100,3090,3178
1039,100,3150,3178
1040,100,3181,3178
1041,100,3195,3178
1042,100,3166,3178
1043,100,3210,3178
1044,100,3150,3178
1045,100,3195,3178
1046,100,3165,3178
1047,100,3256,3178
1048,100,3105,3178
1049,100,3151,3178
1050,100,3135,3178
1051,100,3135,3178
1052,100,3106,3178
1053,100,3075,3178
1054,100,3076,3178
1055,100,3135,3178
1056,100,3135,3178
1057,100,3136,3178
1058,100,3210,3178
1059,100,3136,3178
1060,100,3165,3178
1061,100,3225,3178
1062,100,3211,3178
1063,100,3255,3178
1064,100,3121,3178
1065,100,3165,3178
1066,100,3151,3178
1067,100,3150,3178
1068,100,3105,3177
1069,100,3166,3177
1070,100,3150,3177
1071,100,3106,3177
1072,100,3060,3177
1073,100,3120,3177
1074,100,3151,3177
1075,100,3150,3177
1076,100,3181,3177
1077,100,3225,3177
1078,100,3135,3177
1079,100,3211,3177
1080,100,3240,3177
1081,100,3181,3177
1082,100,3165,3177
1083,100,3225,3177
1084,100,3150,3177
1085,100,3105,3177
1086,100,3091,3177
1087,100,3060,3177
1088,100,3181,3177
1089,100,3180,3177
1090,100,3210,3177
1091,100,3241,3177
1092,100,3255,3177
1093,100,3166,3177
1094,100,3165,3177
1095,100,3180,3177
1096,100,3151,3177
1097,100,3165,3177
1098,100,3136,3177
1099,100,3135,3177
1100,100,3120,3177
1101,100,3060,3177
1102,100,3165,3177
1103,100,3121,3177
1104,100,3060,3177
1105,100,3120,3177
1106,100,3090,3177
1107,100,3135,3177
1108,100,3196,3177
1109,100,3180,3177
1110,100,3181,3177
1111,100,3315,3177
1112,100,3210,3177
1113,100,3166,3177
1114,100,3195,3177
1115,100,3166,3177
1116,100,3195,3177
1117,100,3150,3177
1118,100,3166,3177
1119,100,3105,3177
1120,100,3076,3177
1121,100,3120,3176
1122,100,3030,3176
1123,100,3045,3176
1124,100,3120,3176
1125,100,3151,3176
1126,100,3195,3176
1127,100,3196,3176
1128,100,3210,3176
1129,100,3180,3176
1130,100,3166,3176
1131,100,3165,3176
1132,100,3196,3176
1133,100,3240,3176
1134,100,3180,3176
1135,100,3196,3176
1136,100,3135,3176
1137,100,3091,3176
1138,100,3090,3176
1139,100,3105,3176
1140,100,3090,3176
1141,100,3045,3176
1142,100,3136,3176
1143,100,3135,3176
1144,100,3165,3176
1145,100,3240,3176
1146,100,3255,3176
1147,100,3136,3176
1148,100,3210,3176
1149,100,3181,3176
1150,100,3150,3176
1151,100,3165,3176
1152,100,3106,3176
1153,100,3165,3176
1154,100,3151,3176
1155,100,3180,3176
1156,100,3120,3176
1157,100,3166,3176
1158,100,3150,3176
1159,100,3076,3176
1160,100,3150,3176
1161,100,3120,3176
1162,100,3195,3176
1163,100,3105,3176
1164,100,3241,3176
1165,100,3165,3176
1166,100,3211,3176
1167,100,3120,3176
1168,100,3120,3175
1169,100,3106,3175
1170,100,3105,3175
1171,100,3136,3175
1172,100,3105,3175
1173,100,3135,3175
1174,100,3226,3175
1175,100,3075,3175
1176,100,3181,3175
1177,100,3135,3175
1178,100,3135,3175
1179,100,3166,3175
1180,100,3270,3175
1181,100,3256,3175
1182,100,3180,3175
1183,100,3196,3175
1184,100,3120,3175
1185,100,3105,3175
1186,100,3121,3175
1187,100,3075,3175
1188,100,3061,3175
1189,100,3075,3175
1190,100,3060,3175
1191,100,3091,3175
1192,100,3120,3175
1193,100,3121,3175
1194,100,3135,3175
1195,100,3135,3175
1196,100,3211,3175
1197,100,3210,3175
1198,100,3196,3175
1199,100,3330,3175
1200,100,3270,3175
1201,100,3195,3175
1202,100,3180,3175
1203,100,3121,3175
1204,100,3075,3175
1205,100,3106,3175
1206,100,3090,3175
1207,100,3105,3175
1208,100,3091,3174
1209,100,3105,3174
1210,100,3061,3174
1211,100,3075,3174
1212,100,3150,3174
1213,100,3091,3174
1214,100,3105,3174
1215,100,3166,3174
1216,100,3255,3174
1217,100,3240,3174
1218,100,3256,3174
1219,100,3225,3174
1220,100,3166,3174
1221,100,3135,3174
1222,100,3060,3174
1223,100,3090,3174
1224,100,3060,3174
1225,100,3076,3174
1226,100,3105,3174
1227,100,3060,3174
1228,100,3090,3174
1229,100,3120,3174
1230,100,3046,3174
1231,100,3150,3174
1232,100,3076,3173
1233,100,3240,3174
1234,100,3195,3174
1235,100,3211,3174
1236,100,3225,3174
1237,100,3271,3174
1238,100,3225,3174
1239,100,3150,3174
1240,100,3076,3174
1241,100,3105,3174
1242,100,3076,3173
1243,100,3075,3173
1244,100,3075,3173
1245,100,3120,3173
1246,100,3090,3173
1247,100,3106,3173
1248,100,3075,3173
1249,100,3135,3173
1250,100,3120,3173
1251,100,3105,3173
1252,100,3166,3173
1253,100,3165,3173
1254,100,3181,3173
1255,100,3210,3173
1256,100,3180,3173
1257,100,3196,3173
1258,100,3165,3173
1259,100,3091,3173
1260,100,3105,3173
1261,100,3060,3173
1262,100,3091,3173
1263,100,3090,3173
1264,100,3121,3173
1265,100,3135,3173
1266,100,3105,3173
1267,100,3166,3173
1268,100,3165,3173
1269,100,3196,3173
1270,100,3180,3173
1271,100,3151,3173
1272,100,3240,3173
1273,100,3165,3173
1274,100,3136,3173
1275,100,3135,3173
1276,100,3091,3172
1277,100,3075,3172
1278,100,3075,3172
1279,100,3151,3172
1280,100,3090,3172
1281,100,3106,3172
1282,100,3120,3172
1283,100,3150,3172
1284,100,3136,3172
1285,100,3120,3172
1286,100,3211,3172
1287,100,3150,3172
1288,100,3135,3172
1289,100,3120,3172
1290,100,3165,3172
1291,100,3151,3172
1292,100,3120,3172
1293,100,3090,3172
1294,100,3075,3172
1295,100,3120,3172
1296,100,3121,3172
1297,100,3090,3172
1298,100,3166,3172
1299,100,3120,3172
1300,100,3225,3172
1301,100,3121,3172
1302,100,3240,3172
1303,100,3136,3172
1304,100,3210,3172
1305,100,3135,3172
1306,100,3196,3172
1307,100,3135,3172
1308,100,3181,3172
1309,100,3090,3172
1310,100,3135,3172
1311,100,3045,3171
1312,100,3105,3171
1313,100,3076,3171
1314,100,3075,3171
1315,100,3120,3171
1316,100,3105,3171
1317,100,3210,3171
1318,100,3091,3171
1319,100,3135,3171
1320,100,3136,3171
1321,100,3210,3171
1322,100,3135,3171
1323,100,3166,3171
1324,100,3165,3171
1325,100,3151,3171
1326,100,3180,3171
1327,100,3150,3171
1328,100,3121,3171
1329,100,3150,3171
1330,100,3076,3171
1331,100,3120,3171
1332,100,3105,3171
1333,100,3135,3171
1334,100,3090,3171
1335,100,3241,3171
1336,100,3120,3171
1337,100,3105,3171
1338,100,3105,3171
1339,100,3210,3171
1340,100,3136,3171
1341,100,3120,3171
1342,100,3256,3171
1343,100,3105,3171
1344,100,3165,3171
1345,100,3121,3171
1346,100,3180,3171
1347,100,3151,3171
1348,100,3135,3171
1349,100,3105,3170
1350,100,3166,3170
1351,100,3105,3170
1352,100,3151,3170
1353,100,3150,3170
1354,100,3150,3170
1355,100,3195,3170
1356,100,3150,3170
1357,100,3181,3170
1358,100,3105,3170
1359,100,3091,3170
1360,100,3105,3170
1361,100,3195,3170
1362,100,3211,3170
1363,100,3195,3170
1364,100,3196,3170
1365,100,3165,3170
1366,100,3090,3170
1367,100,3151,3170
1368,100,3075,3170
1369,100,3106,3170
1370,100,3120,3170
1371,100,3150,3170
1372,100,3181,3170
1373,100,3165,3170
1374,100,3211,3170
1375,100,3120,3170
1376,100,3135,3170
1377,100,3105,3170
1378,100,3045,3170
1379,100,3121,3170
1380,100,3060,3170
1381,100,3211,3170
1382,100,3165,3170
1383,100,3195,3170
1384,100,3211,3170
1385,100,3195,3170
1386,100,3106,3170
1387,100,3105,3170
1388,100,3135,3170
1389,100,3151,3170
1390,100,3165,3170
1391,100,3151,3170
1392,100,3150,3170
1393,100,3195,3170
1394,100,3120,3170
1395,100,3120,3170
1396,100,3091,3170
1397,100,3060,3170
1398,100,3105,3169
1399,100,3105,3169
1400,100,3150,3169
1401,100,3151,3169
1402,100,3180,3169
1403,100,3256,3169
1404,100,3165,3169
1405,100,3225,3170
1406,100,3151,3169
1407,100,3210,3170
1408,100,3211,3170
1409,100,3120,3170
1410,100,3195,3170
1411,100,3106,3169
1412,100,3255,3170
1413,100,3136,3170
1414,100,3150,3170
1415,100,3135,3169
1416,100,3075,3169
1417,100,3060,3169
1418,100,3196,3169
1419,100,3090,3169
1420,100,3121,3169
1421,100,3090,3169
1422,100,3135,3169
1423,100,3106,3169
1424,100,3165,3169
1425,100,3166,3169
1426,100,3165,3169
1427,100,3180,3169
1428,100,3151,3169
1429,100,3135,3169
1430,100,3136,3169
1431,100,3090,3169
1432,100,3150,3169
1433,100,3136,3169
1434,100,3090,3169
1435,100,3106,3169
1436,100,3105,3169
1437,100,3150,3169
1438,100,3090,3169
1439,100,3120,3169
1440,100,3136,3169
1441,100,3180,3169
1442,100,3151,3169
1443,100,3120,3169
1444,100,3120,3169
1445,100,3151,3169
1446,100,3120,3169
1447,100,3151,3169
1448,100,3060,3169
1449,100,3090,3168
1450,100,3121,3168
1451,100,3150,3168
1452,100,3151,3168
1453,100,3120,3168
1454,100,3135,3168
1455,100,3106,3168
1456,100,3135,3168
1457,100,3106,3168
1458,100,3150,3168
1459,100,3105,3168
1460,100,3166,3168
1461,100,3150,3168
1462,100,3106,3168
1463,100,3135,3168
1464,100,3195,3168
1465,100,3105,3168
1466,100,3165,3168
1467,100,3091,3168
1468,100,3270,3168
1469,100,3091,3168
1470,100,3150,3168
1471,100,3150,3168
1472,100,3121,3168
1473,100,3150,3168
1474,100,3151,3168
1475,100,3210,3168
1476,100,3105,3168
1477,100,3211,3168
1478,100,3120,3168
1479,100,3121,3168
1480,100,3150,3168
1481,100,3135,3168
1482,100,3090,3168
1483,100,3105,3168
1484,100,3106,3168
1485,100,3045,3168
1486,100,3090,3168
1487,100,3165,3168
1488,100,3060,3168
1489,100,3166,3168
1490,100,3120,3167
1491,100,3061,3167
1492,100,3195,3167
1493,100,3120,3167
1494,100,3166,3167
1495,100,3120,3167
1496,100,3106,3167
1497,100,3105,3167
1498,100,3180,3167
1499,100,3166,3167
1500,100,3120,3167
1501,100,3151,3167
1502,100,3105,3167
1503,100,3150,3167
1504,100,3076,3167
1505,100,3090,3167
1506,100,3121,3167
1507,100,3105,3167
1508,100,3120,3167
1509,100,3240,3167
1510,100,3195,3167
1511,100,3106,3167
1512,100,3120,3167
1513,100,3121,3167
1514,100,3135,3167
1515,100,3090,3167
1516,100,3136,3167
1517,100,3150,3167
1518,100,3151,3167
1519,100,3165,3167
1520,100,3135,3167
1521,100,3241,3167
1522,100,3105,3167
1523,100,3091,3167
1524,100,3090,3167
1525,100,3150,3167
1526,100,3136,3167
1527,100,3165,3167
1528,100,3151,3167
1529,100,3120,3167
1530,100,3135,3167
1531,100,3105,3167
1532,100,3075,3167
1533,100,3061,3166
1534,100,3075,3166
1535,100,3061,3166
1536,100,3105,3166
1537,100,3150,3166
1538,100,3166,3166
1539,100,3180,3166
1540,100,3196,3166
1541,100,3150,3166
1542,100,3105,3166
1543,100,3106,3166
1544,100,3270,3166
1545,100,3121,3166
1546,100,3150,3166
1547,100,3135,3166
1548,100,3166,3166
1549,100,3060,3166
1550,100,3076,3166
1551,100,3120,3166
1552,100,3105,3166
1553,100,3060,3166
1554,100,3060,3166
1555,100,3121,3166
1556,100,3135,3166
1557,100,3195,3166
1558,100,3120,3166
1559,100,3180,3166
1560,100,3091,3166
1561,100,3120,3166
1562,100,3166,3166
1563,100,3165,3166
1564,100,3165,3166
1565,100,3196,3166
1566,100,3195,3166
1567,100,3106,3166
1568,100,3090,3166
1569,100,3075,3166
1570,100,3091,3166
1571,100,3105,3166
1572,100,3166,3166
1573,100,3165,3166
1574,100,3195,3166
1575,100,3090,3166
1576,100,3195,3166
1577,100,3121,3165
1578,100,3120,3165
1579,100,3106,3165
1580,100,3165,3165
1581,100,3135,3165
1582,100,3106,3165
1583,100,3060,3165
1584,100,3166,3165
1585,100,3075,3165
1586,100,3135,3165
1587,100,3166,3165
1588,100,3105,3165
1589,100,3076,3165
1590,100,3120,3165
1591,100,3165,3165
1592,100,3166,3165
1593,100,3240,3165
1594,100,3136,3165
1595,100,3225,3165
1596,100,3075,3165
1597,100,3105,3165
1598,100,3105,3165
1599,100,3121,3165
1600,100,3150,3165
1601,100,3120,3165
1602,100,3180,3165
1603,100,3165,3165
1604,100,3136,3165
1605,100,3225,3165
1606,100,3121,3165
1607,100,3150,3165
1608,100,3075,3165
1609,100,3151,3165
1610,100,3150,3165
1611,100,3121,3165
1612,100,3150,3165
1613,100,3210,3165
1614,100,3121,3165
1615,100,3165,3165
1616,100,3061,3165
1617,100,3045,3165
1618,100,3075,3165
1619,100,3226,3165
1620,100,3090,3165
1621,100,3106,3165
1622,100,3180,3165
1623,100,3136,3165
1624,100,3120,3165
1625,100,3180,3165
1626,100,3166,3165
1627,100,3105,3165
1628,100,3181,3165
1629,100,3135,3165
1630,100,3150,3165
